时间,维度,来源,X,Y,Z,事件,目标,x,y,z,附加信息
2023-08-05 15:06:53,,zzyictrl,,,,开始进服,,,,,xuid=2535458195960794
2023-08-05 15:07:02,主世界,zzyictrl,1986,64,386,进入服务器,,,,,xuid=2535458195960794
2023-08-05 15:07:15,主世界,zzyictrl,2033,75,366,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-05 15:07:23,主世界,zzyictrl,2201,100,257,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-05 15:07:26,主世界,zzyictrl,2272,95,289,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-05 15:07:33,主世界,zzyictrl,2286,70,340,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-05 15:07:34,主世界,zzyictrl,2286,70,340,破坏方块,minecraft:white_carpet,2285,68,339,
2023-08-05 15:07:34,主世界,zzyictrl,2286,70,340,破坏方块,minecraft:white_carpet,2284,68,339,
2023-08-05 15:07:36,主世界,zzyictrl,2286,70,341,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-05 15:07:37,主世界,zzyictrl,2286,70,341,破坏方块,minecraft:white_carpet,2285,68,340,
2023-08-05 15:07:37,主世界,zzyictrl,2286,70,341,破坏方块,minecraft:white_carpet,2284,68,340,
2023-08-05 15:07:39,主世界,zzyictrl,2286,70,340,破坏方块,minecraft:snow,2285,67,339,
2023-08-05 15:07:40,主世界,zzyictrl,2286,70,340,破坏方块,minecraft:snow,2284,67,339,
2023-08-05 15:07:49,主世界,zzyictrl,2285,69,339,放置方块,minecraft:snow,2281,68,339,
2023-08-05 15:07:54,主世界,zzyictrl,2285,69,339,放置方块,minecraft:light_gray_carpet,2282,68,339,
2023-08-05 15:07:54,主世界,zzyictrl,2285,69,339,放置方块,minecraft:light_gray_carpet,2282,68,339,
2023-08-05 15:07:54,主世界,zzyictrl,2285,69,339,放置方块,minecraft:light_gray_carpet,2282,68,339,
2023-08-05 15:07:55,主世界,zzyictrl,2285,69,339,使用物品,下界合金斧,,,,类型：minecraft:netherite_axe
2023-08-05 15:07:55,主世界,zzyictrl,2285,69,339,破坏方块,minecraft:white_carpet,2283,68,339,
2023-08-05 15:07:56,主世界,zzyictrl,2285,69,339,破坏方块,minecraft:light_gray_carpet,2282,68,339,
2023-08-05 15:07:57,主世界,zzyictrl,2285,69,339,破坏方块,minecraft:snow,2282,67,339,
2023-08-05 15:07:58,主世界,zzyictrl,2285,69,339,破坏方块,minecraft:trapdoor,2283,67,339,
2023-08-05 15:08:17,主世界,zzyictrl,2285,40,340,打开容器,minecraft:chest,2284,38,337,
2023-08-05 15:08:17,主世界,zzyictrl,2285,40,340,容器 放入物品,minecraft:chest,2284,38,337,从第13号槽 放入1个 Coal
2023-08-05 15:08:17,主世界,zzyictrl,2285,40,340,容器 放入物品,minecraft:chest,2284,38,337,从第9号槽 放入1个 Golden Apple
2023-08-05 15:08:17,主世界,zzyictrl,2285,40,340,容器 放入物品,minecraft:chest,2284,38,337,从第23号槽 放入1个 Wheat
2023-08-05 15:08:17,主世界,zzyictrl,2285,40,340,容器 放入物品,minecraft:chest,2284,38,337,从第24号槽 放入1个 Coal
2023-08-05 15:08:17,主世界,zzyictrl,2285,40,340,容器 放入物品,minecraft:chest,2284,38,337,从第1号槽 放入1个 Coal
