时间,维度,来源,X,Y,Z,事件,目标,x,y,z,附加信息
2023-08-22 10:20:28,,zzyictrl,,,,开始进服,,,,,xuid=2535458195960794
2023-08-22 10:20:32,主世界,zzyictrl,-148,65,731,进入服务器,,,,,xuid=2535458195960794
2023-08-22 10:20:46,主世界,zzyictrl,-158,65,738,方块接受玩家互动,minecraft:blast_furnace,-161,63,738,
2023-08-22 10:20:46,主世界,zzyictrl,-158,65,738,打开容器,minecraft:blast_furnace,-161,63,738,
2023-08-22 10:20:47,主世界,zzyictrl,-158,65,738,容器 放入物品,minecraft:blast_furnace,-161,63,738,从第0号槽 放入7个 Gilded Blackstone
2023-08-22 10:20:53,主世界,zzyictrl,-158,65,738,容器 取出物品,minecraft:blast_furnace,-161,63,738,从第0号槽 取出7个 Gilded Blackstone
2023-08-22 10:20:54,主世界,zzyictrl,-158,65,739,方块接受玩家互动,minecraft:furnace,-161,63,739,
2023-08-22 10:20:54,主世界,zzyictrl,-158,65,739,打开容器,minecraft:furnace,-161,63,739,
2023-08-22 10:20:56,主世界,zzyictrl,-158,65,739,容器 放入物品,minecraft:furnace,-161,63,739,从第0号槽 放入7个 Gilded Blackstone
2023-08-22 10:20:57,主世界,zzyictrl,-158,65,739,容器 取出物品,minecraft:furnace,-161,63,739,从第0号槽 取出7个 Gilded Blackstone
2023-08-22 10:20:58,主世界,zzyictrl,-158,65,739,容器 放入物品,minecraft:furnace,-161,63,739,从第0号槽 放入2个 Ancient Debris
2023-08-22 10:20:59,主世界,zzyictrl,-158,65,739,容器 放入物品,minecraft:furnace,-161,63,739,从第1号槽 放入62个 Coal
2023-08-22 10:21:01,主世界,zzyictrl,-158,65,738,打开容器,minecraft:undyed_shulker_box,-161,63,735,
2023-08-22 10:21:01,主世界,zzyictrl,-158,65,738,方块接受玩家互动,minecraft:undyed_shulker_box,-161,63,735,
2023-08-22 10:21:03,主世界,zzyictrl,-158,65,737,关闭容器,minecraft:undyed_shulker_box,-161,63,735,
2023-08-22 10:21:04,主世界,zzyictrl,-158,65,740,打开容器,minecraft:chest,-161,63,741,
2023-08-22 10:21:04,主世界,zzyictrl,-158,65,740,方块接受玩家互动,minecraft:chest,-161,63,741,
2023-08-22 10:21:06,主世界,zzyictrl,-158,65,740,容器 放入物品,minecraft:chest,-161,63,741,从第28号槽 放入7个 Obsidian
2023-08-22 10:21:06,主世界,zzyictrl,-158,65,740,容器 放入物品,minecraft:chest,-161,63,741,从第29号槽 放入64个 Polished Blackstone Bricks
2023-08-22 10:21:06,主世界,zzyictrl,-158,65,740,容器 放入物品,minecraft:chest,-161,63,741,从第29号槽 放入28个 Polished Blackstone Bricks
2023-08-22 10:21:07,主世界,zzyictrl,-158,65,740,容器 放入物品,minecraft:chest,-161,63,741,从第31号槽 放入7个 Gilded Blackstone
2023-08-22 10:21:08,主世界,zzyictrl,-158,65,740,容器 放入物品,minecraft:chest,-161,63,741,从第29号槽 放入64个 Polished Blackstone Bricks
2023-08-22 10:21:08,主世界,zzyictrl,-158,65,740,容器 放入物品,minecraft:chest,-161,63,741,从第32号槽 放入28个 Polished Blackstone Bricks
2023-08-22 10:21:09,主世界,zzyictrl,-158,65,740,容器 放入物品,minecraft:chest,-161,63,741,从第33号槽 放入6个 Basalt
2023-08-22 10:21:09,主世界,zzyictrl,-158,65,740,容器 放入物品,minecraft:chest,-161,63,741,从第35号槽 放入40个 Cracked Polished Blackstone Bricks
2023-08-22 10:21:10,主世界,zzyictrl,-158,65,740,容器 放入物品,minecraft:chest,-161,63,741,从第36号槽 放入25个 Blackstone
2023-08-22 10:21:12,主世界,zzyictrl,-158,65,740,容器 放入物品,minecraft:chest,-161,63,741,从第37号槽 放入1个 Golden Sword
2023-08-22 10:21:13,主世界,zzyictrl,-158,65,740,容器 放入物品,minecraft:chest,-161,63,741,从第38号槽 放入1个 Golden Sword
2023-08-22 10:21:16,主世界,zzyictrl,-158,65,740,容器 放入物品,minecraft:chest,-161,63,741,从第40号槽 放入36个 Nether Quartz
2023-08-22 10:21:18,主世界,zzyictrl,-158,65,740,容器 放入物品,minecraft:chest,-161,63,741,从第43号槽 放入7个 Gold Nugget
2023-08-22 10:21:20,主世界,zzyictrl,-158,65,740,容器 取出物品,minecraft:chest,-161,63,741,从第30号槽 取出3个 Fire Charge
2023-08-22 10:21:20,,DHYXH,,,,开始进服,,,,,xuid=2535439591015631
2023-08-22 10:21:20,主世界,zzyictrl,-158,65,740,容器 放入物品,minecraft:chest,-161,63,741,从第30号槽 放入21个 Magma Cream
2023-08-22 10:21:21,主世界,zzyictrl,-158,65,740,容器 放入物品,minecraft:chest,-161,63,741,从第45号槽 放入4个 Fire Charge
2023-08-22 10:21:22,主世界,zzyictrl,-158,65,740,关闭容器,minecraft:chest,-161,63,741,
2023-08-22 10:21:26,下界,DHYXH,-158,81,-20,进入服务器,,,,,xuid=2535439591015631
2023-08-22 10:21:26,主世界,zzyictrl,-151,65,742,打开容器,minecraft:chest,-151,63,743,
2023-08-22 10:21:26,主世界,zzyictrl,-151,65,742,方块接受玩家互动,minecraft:chest,-151,63,743,
2023-08-22 10:21:28,主世界,zzyictrl,-150,65,742,容器 放入物品,minecraft:chest,-151,63,743,从第7号槽 放入33个 Candle
2023-08-22 10:21:32,主世界,zzyictrl,-150,65,742,关闭容器,minecraft:chest,-151,63,743,
2023-08-22 10:21:49,下界,DHYXH,-180,75,-30,打开容器,minecraft:chest,-181,75,-29,
2023-08-22 10:21:49,下界,DHYXH,-180,75,-30,方块接受玩家互动,minecraft:chest,-181,75,-29,
2023-08-22 10:21:51,下界,DHYXH,-180,75,-30,容器 取出物品,minecraft:chest,-181,75,-29,从第26号槽 取出64个 Glass
2023-08-22 10:21:51,下界,DHYXH,-180,75,-30,容器 取出物品,minecraft:chest,-181,75,-29,从第17号槽 取出64个 Glass
2023-08-22 10:21:52,下界,DHYXH,-180,75,-30,关闭容器,minecraft:chest,-181,75,-29,
2023-08-22 10:21:59,下界,DHYXH,-161,81,-22,放置方块,minecraft:air,-161,82,-19,
2023-08-22 10:22:00,下界,DHYXH,-161,81,-22,放置方块,minecraft:air,-160,82,-19,
2023-08-22 10:22:00,下界,DHYXH,-161,81,-22,放置方块,minecraft:air,-160,82,-20,
2023-08-22 10:22:01,下界,DHYXH,-161,81,-22,放置方块,minecraft:air,-160,82,-21,
