时间,维度,来源,X,Y,Z,事件,目标,x,y,z,附加信息
2023-07-06 10:24:29,主世界,Creapeton,-17,50,456,打开容器,minecraft:command_block,-19,48,455,
2023-07-06 10:24:42,主世界,Creapeton,-16,50,456,放置方块,minecraft:glass,-18,47,455,
2023-07-06 10:24:57,主世界,Creapeton,-16,50,456,方块接受玩家互动,minecraft:command_block,-18,48,455,
2023-07-06 10:24:57,主世界,Creapeton,-16,50,456,打开容器,minecraft:command_block,-18,48,455,
2023-07-06 10:25:07,主世界,Creapeton,-15,50,456,放置方块,minecraft:glass,-17,47,455,
2023-07-06 10:25:14,主世界,Creapeton,-15,50,456,方块接受玩家互动,minecraft:command_block,-17,48,455,
2023-07-06 10:25:14,主世界,Creapeton,-15,50,456,打开容器,minecraft:command_block,-17,48,455,
2023-07-06 10:25:25,主世界,Creapeton,-21,51,455,放置方块,minecraft:glass,-22,47,455,
2023-07-06 10:25:31,主世界,Creapeton,-21,51,456,使用物品,Block of Redstone,,,,类型：minecraft:redstone_block
2023-07-06 10:25:31,主世界,Creapeton,-21,51,456,破坏方块,minecraft:redstone_block,-22,48,455,
2023-07-06 10:25:31,主世界,Creapeton,-21,51,456,放置方块,minecraft:glass,-22,47,455,
2023-07-06 10:25:35,主世界,Creapeton,-21,51,455,使用物品,Block of Redstone,,,,类型：minecraft:redstone_block
2023-07-06 10:25:36,主世界,Creapeton,-21,51,455,破坏方块,minecraft:redstone_block,-22,48,455,
2023-07-06 10:25:39,主世界,Creapeton,-15,50,455,使用物品,Block of Redstone,,,,类型：minecraft:redstone_block
2023-07-06 10:25:39,主世界,Creapeton,-15,50,455,破坏方块,minecraft:chain_command_block,-17,48,455,
2023-07-06 10:25:40,主世界,Creapeton,-16,50,455,破坏方块,minecraft:chain_command_block,-18,48,455,
2023-07-06 10:25:40,主世界,Creapeton,-17,50,455,破坏方块,minecraft:chain_command_block,-19,48,455,
2023-07-06 10:25:41,主世界,Creapeton,-18,50,455,破坏方块,minecraft:chain_command_block,-20,48,455,
2023-07-06 10:25:41,主世界,Creapeton,-19,50,455,破坏方块,minecraft:command_block,-21,48,455,
2023-07-06 10:27:22,主世界,Creapeton,-19,50,456,放置方块,minecraft:glass,-21,47,455,
2023-07-06 10:27:22,主世界,Creapeton,-19,50,456,方块接受玩家互动,minecraft:command_block,-21,48,455,
2023-07-06 10:27:22,主世界,Creapeton,-19,50,456,打开容器,minecraft:command_block,-21,48,455,
2023-07-06 10:27:40,主世界,Creapeton,-19,50,456,玩家执行命令,give @s chain_command_block,,,,
2023-07-06 10:27:41,主世界,Creapeton,-18,50,456,放置方块,minecraft:glass,-20,47,455,
2023-07-06 10:27:58,主世界,Creapeton,-18,50,455,方块接受玩家互动,minecraft:chain_command_block,-20,48,455,
2023-07-06 10:27:58,主世界,Creapeton,-18,50,455,打开容器,minecraft:chain_command_block,-20,48,455,
2023-07-06 10:28:01,主世界,Creapeton,-18,50,455,方块接受玩家互动,minecraft:chain_command_block,-20,48,455,
2023-07-06 10:28:01,主世界,Creapeton,-18,50,455,打开容器,minecraft:chain_command_block,-20,48,455,
2023-07-06 10:28:08,主世界,Creapeton,-16,50,456,放置方块,minecraft:glass,-19,47,455,
2023-07-06 10:28:30,主世界,Creapeton,-18,51,455,方块接受玩家互动,minecraft:chain_command_block,-19,48,455,
2023-07-06 10:28:30,主世界,Creapeton,-18,51,455,打开容器,minecraft:chain_command_block,-19,48,455,
2023-07-06 10:28:39,主世界,Creapeton,-21,51,455,放置方块,minecraft:glass,-22,47,455,
2023-07-06 10:28:40,主世界,Creapeton,-21,51,455,放置方块,minecraft:magenta_wool,-23,48,455,
2023-07-06 10:28:42,主世界,Creapeton,-22,51,456,使用物品,Block of Redstone,,,,类型：minecraft:redstone_block
2023-07-06 10:28:43,主世界,Creapeton,-22,51,456,破坏方块,minecraft:redstone_block,-22,48,455,
2023-07-06 10:28:47,主世界,Creapeton,-16,50,456,放置方块,minecraft:glass,-18,47,455,
2023-07-06 10:28:49,主世界,Creapeton,-17,51,456,方块接受玩家互动,minecraft:chain_command_block,-18,48,455,
2023-07-06 10:28:49,主世界,Creapeton,-17,51,456,打开容器,minecraft:chain_command_block,-18,48,455,
2023-07-06 10:29:00,主世界,Creapeton,-20,50,454,方块接受玩家互动,minecraft:command_block,-21,48,455,
2023-07-06 10:29:00,主世界,Creapeton,-20,50,454,打开容器,minecraft:command_block,-21,48,455,
2023-07-06 10:29:02,主世界,Creapeton,-19,50,454,方块接受玩家互动,minecraft:chain_command_block,-20,48,455,
2023-07-06 10:29:02,主世界,Creapeton,-19,50,454,打开容器,minecraft:chain_command_block,-20,48,455,
2023-07-06 10:29:06,主世界,Creapeton,-19,50,454,方块接受玩家互动,minecraft:chain_command_block,-19,48,455,
2023-07-06 10:29:06,主世界,Creapeton,-19,50,454,打开容器,minecraft:chain_command_block,-19,48,455,
2023-07-06 10:29:10,主世界,Creapeton,-18,50,454,放置方块,minecraft:glass,-18,47,454,
2023-07-06 10:29:11,主世界,Creapeton,-18,51,455,方块接受玩家互动,minecraft:chain_command_block,-18,48,455,
2023-07-06 10:29:11,主世界,Creapeton,-18,51,455,打开容器,minecraft:chain_command_block,-18,48,455,
2023-07-06 10:29:31,主世界,Creapeton,-15,50,455,放置方块,minecraft:glass,-17,47,455,
2023-07-06 10:29:31,主世界,Creapeton,-15,50,455,方块接受玩家互动,minecraft:chain_command_block,-17,48,455,
2023-07-06 10:29:31,主世界,Creapeton,-15,50,455,打开容器,minecraft:chain_command_block,-17,48,455,
2023-07-06 10:29:41,主世界,Creapeton,-19,51,455,放置方块,minecraft:magenta_wool,-23,48,455,
2023-07-06 10:29:44,主世界,Creapeton,-22,51,456,使用物品,Block of Redstone,,,,类型：minecraft:redstone_block
2023-07-06 10:29:44,主世界,Creapeton,-22,51,456,破坏方块,minecraft:redstone_block,-22,48,455,
2023-07-06 10:30:00,主世界,Creapeton,-22,50,456,使用物品,Block of Redstone,,,,类型：minecraft:redstone_block
2023-07-06 10:30:00,主世界,Creapeton,-22,50,456,破坏方块,minecraft:command_block,-21,48,455,
2023-07-06 10:30:01,主世界,Creapeton,-21,50,456,破坏方块,minecraft:chain_command_block,-20,48,455,
2023-07-06 10:30:01,主世界,Creapeton,-20,51,456,破坏方块,minecraft:chain_command_block,-17,48,455,
2023-07-06 10:30:02,主世界,Creapeton,-19,50,456,使用物品,Block of Redstone,,,,类型：minecraft:redstone_block
2023-07-06 10:30:02,主世界,Creapeton,-19,50,456,破坏方块,minecraft:chain_command_block,-19,48,455,
2023-07-06 10:30:03,主世界,Creapeton,-19,50,456,破坏方块,minecraft:chain_command_block,-18,48,455,
2023-07-06 10:32:00,主世界,Creapeton,-18,50,449,玩家执行命令,playsound note.pling @s,,,,
2023-07-06 10:32:37,主世界,Creapeton,-14,50,454,玩家执行命令,playsound note.pling @s ~ ~ ~ 1 0.707106781186548 1,,,,
2023-07-06 10:34:26,主世界,Creapeton,-20,50,450,放置方块,minecraft:glass,-20,47,452,
2023-07-06 10:34:28,主世界,Creapeton,-20,50,452,使用物品,Block of Redstone,,,,类型：minecraft:redstone_block
2023-07-06 10:34:29,主世界,Creapeton,-20,50,452,破坏方块,minecraft:redstone_block,-20,48,452,
2023-07-06 10:35:10,主世界,Creapeton,-19,50,453,玩家执行命令,playsound note.pling @a ~ ~ ~ 1 0.353553390593274 1,,,,
2023-07-06 10:35:16,主世界,Creapeton,-13,50,452,玩家执行命令,playsound note.pling @a ~ ~ ~ 1 0.353553390593274 1,,,,
2023-07-06 10:35:54,主世界,Creapeton,-19,50,455,玩家执行命令,playsound note.pling @a ~ ~ ~ 1 0.707106781186548 1,,,,
2023-07-06 10:36:50,主世界,Creapeton,-19,50,455,放置方块,minecraft:glass,-21,47,455,
2023-07-06 10:36:50,主世界,Creapeton,-19,50,455,方块接受玩家互动,minecraft:command_block,-21,48,455,
2023-07-06 10:36:50,主世界,Creapeton,-19,50,455,打开容器,minecraft:command_block,-21,48,455,
2023-07-06 10:37:18,主世界,Creapeton,-18,50,455,放置方块,minecraft:glass,-20,47,455,
2023-07-06 10:37:18,主世界,Creapeton,-18,50,455,方块接受玩家互动,minecraft:chain_command_block,-20,48,455,
2023-07-06 10:37:18,主世界,Creapeton,-18,50,455,打开容器,minecraft:chain_command_block,-20,48,455,
2023-07-06 10:37:26,主世界,Creapeton,-20,51,455,放置方块,minecraft:magenta_wool,-23,48,455,
2023-07-06 10:37:27,主世界,Creapeton,-20,51,455,使用物品,Block of Redstone,,,,类型：minecraft:redstone_block
2023-07-06 10:37:28,主世界,Creapeton,-20,51,455,破坏方块,minecraft:redstone_block,-22,48,455,
2023-07-06 10:37:29,主世界,Creapeton,-20,51,455,方块接受玩家互动,minecraft:command_block,-21,48,455,
2023-07-06 10:37:29,主世界,Creapeton,-20,51,455,打开容器,minecraft:command_block,-21,48,455,
2023-07-06 10:37:36,主世界,Creapeton,-22,50,455,使用物品,Block of Redstone,,,,类型：minecraft:redstone_block
2023-07-06 10:37:36,主世界,Creapeton,-22,50,455,破坏方块,minecraft:command_block,-21,48,455,
2023-07-06 10:37:36,主世界,Creapeton,-22,50,455,破坏方块,minecraft:chain_command_block,-20,48,455,
2023-07-06 10:37:38,主世界,Creapeton,-19,50,451,放置方块,minecraft:glass,-20,47,450,
2023-07-06 10:38:07,主世界,Creapeton,-19,50,455,玩家执行命令,playsound note.pling @a ~ ~ ~ 1 2 1,,,,
2023-07-06 10:38:21,主世界,Creapeton,-21,50,453,玩家执行命令,playsound note.pling @a ~ ~ ~ 1 3 1,,,,
2023-07-06 10:38:35,主世界,Creapeton,-18,50,453,玩家执行命令,playsound note.pling @a ~ ~ ~ 1 2.11892618871859 1,,,,
2023-07-06 10:38:53,主世界,Creapeton,-20,50,456,玩家执行命令,playsound note.banjo ,,,,
2023-07-06 10:40:46,主世界,Creapeton,-13,50,456,放置方块,minecraft:magenta_wool,-14,49,456,
2023-07-06 10:42:05,主世界,Creapeton,-16,50,447,玩家执行命令,playsound note.pling @a ~ ~ ~ 1 0.707106781186548 1,,,,
2023-07-06 10:42:40,主世界,Creapeton,-16,50,452,玩家执行命令,playsound note.pling @a ~ ~ ~ 1 0.749153538438341 1,,,,
2023-07-06 10:43:13,主世界,Creapeton,-18,50,450,玩家执行命令,playsound note.pling @a ~ ~ ~ 1 0.7937005259841 1,,,,
2023-07-06 10:43:40,主世界,Creapeton,-14,50,451,玩家执行命令,playsound note.pling @a ~ ~ ~ 1 0.840896415253715 1,,,,
2023-07-06 10:44:05,主世界,Creapeton,-17,50,453,玩家执行命令,playsound note.pling @a ~ ~ ~ 1 0.890898718140339 1,,,,
2023-07-06 10:44:12,主世界,Creapeton,-15,50,449,放置方块,minecraft:glass,-17,47,450,
2023-07-06 10:44:35,主世界,Creapeton,-15,50,449,玩家执行命令,playsound note.pling @a ~ ~ ~ 1 1.4142135623731 1,,,,
2023-07-06 10:44:36,主世界,Creapeton,-16,50,449,使用物品,Block of Redstone,,,,类型：minecraft:redstone_block
2023-07-06 10:44:37,主世界,Creapeton,-16,50,449,破坏方块,minecraft:redstone_block,-17,48,450,
2023-07-06 10:44:51,主世界,Creapeton,-18,50,452,玩家执行命令,playsound note.pling @a ~ ~ ~ 1 2.37841423000544 1,,,,
2023-07-06 10:45:18,主世界,Creapeton,-15,50,456,玩家执行命令,playsound note.pling @a ~ ~ ~ 1 2.82842712474619 1,,,,
2023-07-06 10:45:22,主世界,Creapeton,-18,50,444,方块接受玩家互动,minecraft:wooden_button,-19,49,444,
2023-07-06 10:45:23,主世界,Creapeton,-17,56,445,放置方块,minecraft:magenta_wool,-16,55,444,
2023-07-06 10:45:24,主世界,Creapeton,-17,56,445,方块接受玩家互动,minecraft:wooden_button,-17,55,444,
2023-07-06 10:45:46,主世界,Creapeton,-19,50,455,玩家执行命令,playsound note.pling @a ~ ~ ~ 1 2.378 1,,,,
2023-07-06 10:45:59,主世界,Creapeton,-19,50,455,玩家执行命令,playsound note.pling @a ~ ~ ~ 1 2.2 1,,,,
2023-07-06 10:46:09,主世界,Creapeton,-19,50,455,玩家执行命令,playsound note.pling @a ~ ~ ~ 1 2 1,,,,
2023-07-06 10:46:20,主世界,Creapeton,-17,50,455,玩家执行命令,playsound note.pling @a ~ ~ ~ 1 1.9 1,,,,
2023-07-06 10:46:36,主世界,Creapeton,-21,50,455,玩家执行命令,playsound note.pling @a ~ ~ ~ 1 0.707106781186548 1,,,,
2023-07-06 10:46:38,主世界,Creapeton,-20,50,455,放置方块,minecraft:glass,-22,47,455,
2023-07-06 10:46:40,主世界,Creapeton,-20,50,455,使用物品,Block of Redstone,,,,类型：minecraft:redstone_block
2023-07-06 10:46:40,主世界,Creapeton,-20,50,455,破坏方块,minecraft:redstone_block,-22,48,455,
2023-07-06 10:47:03,主世界,Creapeton,-19,50,455,玩家执行命令,playsound note.pling @a ~ ~ ~ 1 1.4142135623731 1,,,,
2023-07-06 10:47:20,主世界,Creapeton,-20,50,454,玩家执行命令,playsound note.pling @a ~ ~ ~ 1 2.82842712474619 1,,,,
2023-07-06 10:47:23,主世界,Creapeton,-15,51,448,放置方块,minecraft:glass,-18,47,449,
2023-07-06 10:47:25,主世界,Creapeton,-19,50,449,使用物品,Block of Redstone,,,,类型：minecraft:redstone_block
2023-07-06 10:47:25,主世界,Creapeton,-19,50,449,破坏方块,minecraft:redstone_block,-18,48,449,
2023-07-06 10:47:39,,Creapeton,,,,离开服务器,,,,,
2023-07-06 12:50:16,,DHYXH,,,,开始进服,,,,,xuid=2535439591015631
2023-07-06 12:50:21,主世界,DHYXH,-253,203,998,进入服务器,,,,,xuid=2535439591015631
2023-07-06 12:50:45,,DHYXH,,,,离开服务器,,,,,
2023-07-06 12:51:34,,DHYXH,,,,开始进服,,,,,xuid=2535439591015631
2023-07-06 12:51:39,主世界,DHYXH,-247,196,1002,进入服务器,,,,,xuid=2535439591015631
2023-07-06 12:51:54,主世界,DHYXH,-244,166,995,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-06 12:52:19,主世界,DHYXH,-96,70,760,玩家执行命令,tp DHYXH 地狱 ,,,,
2023-07-06 12:52:19,主世界,DHYXH,-96,70,760,切换维度,前往下界,,,,
2023-07-06 12:52:28,下界,DHYXH,-153,117,-9,使用物品,下界合金镐,,,,类型：minecraft:netherite_pickaxe
2023-07-06 12:52:28,下界,DHYXH,-153,117,-9,破坏方块,minecraft:glass,-155,116,-10,
2023-07-06 12:52:29,下界,DHYXH,-153,117,-9,破坏方块,minecraft:glass,-155,115,-10,
2023-07-06 12:52:29,下界,DHYXH,-153,117,-9,捡起物品,Glass,-154,115,-9,1个
