时间,维度,来源,X,Y,Z,事件,目标,x,y,z,附加信息
2023-07-07 08:23:20,,DHYXH,,,,开始进服,,,,,xuid=2535439591015631
2023-07-07 08:23:25,主世界,DHYXH,-250,196,998,进入服务器,,,,,xuid=2535439591015631
2023-07-07 08:23:54,主世界,DHYXH,-247,206,999,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-07 08:23:57,主世界,DHYXH,-239,173,947,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-07 08:24:09,主世界,DHYXH,-241,203,1008,玩家执行命令,fpc gui,,,,
2023-07-07 08:24:13,主世界,weiheping,-28,72,452,进入服务器,,,,,xuid=-13298268427992298909
2023-07-07 08:24:28,主世界,DHYXH,-265,203,999,方块接受玩家互动,minecraft:bell,-269,204,1000,
2023-07-07 08:24:29,主世界,DHYXH,-265,203,999,方块接受玩家互动,minecraft:bell,-269,204,1000,
2023-07-07 08:24:42,,DHYXH,,,,离开服务器,,,,,
2023-07-07 12:48:57,,DHYXH,,,,开始进服,,,,,xuid=2535439591015631
2023-07-07 12:49:02,主世界,DHYXH,-249,203,995,进入服务器,,,,,xuid=2535439591015631
2023-07-07 12:49:21,主世界,DHYXH,-253,196,1000,打开容器,minecraft:chest,-254,194,997,
2023-07-07 12:49:21,主世界,DHYXH,-254,196,1000,方块接受玩家互动,minecraft:chest,-254,194,997,
2023-07-07 12:49:23,主世界,DHYXH,-254,196,1000,关闭容器,minecraft:chest,-254,194,997,
2023-07-07 12:49:27,主世界,DHYXH,-248,196,996,打开容器,minecraft:shulker_box,-247,194,998,
2023-07-07 12:49:27,主世界,DHYXH,-249,196,996,方块接受玩家互动,minecraft:shulker_box,-247,194,998,
2023-07-07 12:49:28,主世界,DHYXH,-249,196,996,容器 取出物品,minecraft:shulker_box,-247,194,998,从第5号槽 取出2个 Raw Porkchop
2023-07-07 12:49:28,主世界,DHYXH,-249,196,996,容器 取出物品,minecraft:shulker_box,-247,194,998,从第6号槽 取出60个 Dirt
2023-07-07 12:49:29,主世界,DHYXH,-249,196,996,容器 取出物品,minecraft:shulker_box,-247,194,998,从第7号槽 取出4个 Rotten Flesh
2023-07-07 12:49:29,主世界,DHYXH,-249,196,996,容器 取出物品,minecraft:shulker_box,-247,194,998,从第8号槽 取出1个 Copper Ingot
2023-07-07 12:49:30,主世界,DHYXH,-249,196,996,容器 取出物品,minecraft:shulker_box,-247,194,998,从第4号槽 取出1个 Cornflower
2023-07-07 12:49:30,主世界,DHYXH,-249,196,996,容器 取出物品,minecraft:shulker_box,-247,194,998,从第0号槽 取出1个 Gray Wool
2023-07-07 12:49:31,主世界,DHYXH,-249,196,996,容器 取出物品,minecraft:shulker_box,-247,194,998,从第9号槽 取出31个 Cooked Porkchop
2023-07-07 12:49:31,主世界,DHYXH,-249,196,996,容器 取出物品,minecraft:shulker_box,-247,194,998,从第11号槽 取出1个 Minecart with Hopper
2023-07-07 12:49:31,主世界,DHYXH,-249,196,996,容器 取出物品,minecraft:shulker_box,-247,194,998,从第12号槽 取出64个 Cooked Beef
2023-07-07 12:49:31,主世界,DHYXH,-249,196,996,容器 取出物品,minecraft:shulker_box,-247,194,998,从第14号槽 取出3个 Stick
2023-07-07 12:49:31,主世界,DHYXH,-249,196,996,容器 取出物品,minecraft:shulker_box,-247,194,998,从第15号槽 取出4个 Cooked Chicken
