时间,维度,来源,X,Y,Z,事件,目标,x,y,z,附加信息
2023-08-01 10:43:41,,zzyictrl,,,,开始进服,,,,,xuid=2535458195960794
2023-08-01 10:43:44,主世界,zzyictrl,-70,71,691,进入服务器,,,,,xuid=2535458195960794
2023-08-01 10:43:50,主世界,zzyictrl,-85,71,679,破坏方块,minecraft:cherry_leaves,-88,74,677,
2023-08-01 10:44:04,主世界,zzyictrl,-69,72,685,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-01 10:44:08,主世界,zzyictrl,-23,94,735,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-01 10:44:13,主世界,zzyictrl,56,167,717,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-01 10:44:27,主世界,zzyictrl,63,131,710,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-01 10:44:51,主世界,zzyictrl,120,140,685,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-08-01 10:44:51,主世界,zzyictrl,120,140,684,破坏方块,minecraft:coal_ore,120,139,682,
2023-08-01 10:44:52,主世界,zzyictrl,120,140,684,破坏方块,minecraft:coal_ore,120,138,682,
2023-08-01 10:44:52,主世界,zzyictrl,120,140,684,捡起物品,Coal,121,139,684,1个
2023-08-01 10:44:52,主世界,zzyictrl,120,140,684,捡起物品,Coal,120,139,683,1个
2023-08-01 10:44:52,主世界,zzyictrl,120,140,684,破坏方块,minecraft:coal_ore,120,138,681,
2023-08-01 10:44:52,主世界,zzyictrl,120,140,684,捡起物品,Coal,120,138,683,1个
2023-08-01 10:44:52,主世界,zzyictrl,120,140,684,捡起物品,Coal,121,138,683,1个
2023-08-01 10:44:52,主世界,zzyictrl,120,140,684,捡起物品,Coal,121,138,683,1个
2023-08-01 10:44:52,主世界,zzyictrl,120,140,684,捡起物品,Coal,121,138,682,1个
2023-08-01 10:44:53,主世界,zzyictrl,120,140,683,破坏方块,minecraft:coal_ore,120,139,681,
2023-08-01 10:44:53,主世界,zzyictrl,120,140,683,捡起物品,Coal,121,138,682,1个
2023-08-01 10:44:53,主世界,zzyictrl,120,140,683,破坏方块,minecraft:coal_ore,120,138,680,
2023-08-01 10:44:53,主世界,zzyictrl,120,140,683,捡起物品,Coal,120,139,682,1个
2023-08-01 10:44:53,主世界,zzyictrl,120,140,683,捡起物品,Coal,119,139,681,1个
2023-08-01 10:44:53,主世界,zzyictrl,120,140,683,捡起物品,Coal,120,139,681,1个
2023-08-01 10:44:54,主世界,zzyictrl,121,140,683,捡起物品,Coal,121,138,681,1个
2023-08-01 10:44:54,主世界,zzyictrl,121,140,683,破坏方块,minecraft:coal_ore,121,139,681,
2023-08-01 10:44:54,主世界,zzyictrl,121,140,682,捡起物品,Coal,120,138,681,1个
2023-08-01 10:44:54,主世界,zzyictrl,121,140,682,破坏方块,minecraft:coal_ore,121,138,681,
2023-08-01 10:44:54,主世界,zzyictrl,121,140,682,捡起物品,Coal,121,139,681,1个
2023-08-01 10:44:54,主世界,zzyictrl,121,140,682,捡起物品,Coal,121,139,681,1个
2023-08-01 10:44:54,主世界,zzyictrl,121,140,682,捡起物品,Coal,121,140,681,1个
2023-08-01 10:44:54,主世界,zzyictrl,121,140,682,捡起物品,Coal,122,139,682,1个
2023-08-01 10:44:54,主世界,zzyictrl,121,140,682,破坏方块,minecraft:stone,121,138,680,
2023-08-01 10:44:55,主世界,zzyictrl,121,140,682,捡起物品,Coal,122,138,681,1个
2023-08-01 10:44:55,主世界,zzyictrl,121,140,682,捡起物品,Coal,120,138,681,1个
2023-08-01 10:44:55,主世界,zzyictrl,121,140,682,破坏方块,minecraft:coal_ore,120,139,680,
2023-08-01 10:44:55,主世界,zzyictrl,121,140,682,捡起物品,Cobblestone,121,138,681,1个
2023-08-01 10:44:55,主世界,zzyictrl,120,141,680,捡起物品,Coal,120,140,680,1个
2023-08-01 10:44:55,主世界,zzyictrl,120,141,680,捡起物品,Coal,120,139,681,1个
2023-08-01 10:44:55,主世界,zzyictrl,120,141,680,捡起物品,Coal,120,140,681,1个
2023-08-01 10:44:55,主世界,zzyictrl,120,141,680,捡起物品,Coal,120,139,681,1个
2023-08-01 10:44:55,主世界,zzyictrl,120,140,680,破坏方块,minecraft:stone,120,140,679,
2023-08-01 10:44:56,主世界,zzyictrl,120,140,680,破坏方块,minecraft:coal_ore,120,139,679,
2023-08-01 10:44:56,主世界,zzyictrl,120,140,680,捡起物品,Cobblestone,121,140,680,1个
2023-08-01 10:44:56,主世界,zzyictrl,120,140,680,破坏方块,minecraft:coal_ore,120,139,678,
2023-08-01 10:44:56,主世界,zzyictrl,120,140,680,捡起物品,Coal,121,139,679,1个
2023-08-01 10:44:57,主世界,zzyictrl,120,140,680,破坏方块,minecraft:coal_ore,120,138,678,
2023-08-01 10:44:57,主世界,zzyictrl,120,140,680,捡起物品,Coal,121,139,679,1个
2023-08-01 10:44:57,主世界,zzyictrl,120,140,680,破坏方块,minecraft:coal_ore,119,139,677,
2023-08-01 10:44:57,主世界,zzyictrl,120,140,680,捡起物品,Coal,121,138,679,1个
2023-08-01 10:44:57,主世界,zzyictrl,120,140,680,捡起物品,Coal,121,138,679,1个
2023-08-01 10:44:58,主世界,zzyictrl,120,140,680,破坏方块,minecraft:coal_ore,119,138,677,
2023-08-01 10:44:58,主世界,zzyictrl,120,140,680,捡起物品,Coal,121,138,678,1个
2023-08-01 10:44:58,主世界,zzyictrl,120,140,679,捡起物品,Coal,119,139,678,1个
2023-08-01 10:44:58,主世界,zzyictrl,119,140,678,捡起物品,Coal,120,138,677,1个
2023-08-01 10:44:58,主世界,zzyictrl,119,140,678,捡起物品,Coal,119,138,677,1个
2023-08-01 10:44:58,主世界,zzyictrl,119,140,678,捡起物品,Coal,120,139,678,1个
2023-08-01 10:45:16,主世界,zzyictrl,79,131,732,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-08-01 10:45:16,主世界,zzyictrl,79,131,732,破坏方块,minecraft:smooth_stone,78,128,731,
