时间,维度,来源,X,Y,Z,事件,目标,x,y,z,附加信息
2023-08-09 17:54:42,,zzyictrl,,,,开始进服,,,,,xuid=2535458195960794
2023-08-09 17:54:46,主世界,zzyictrl,-21,136,610,进入服务器,,,,,xuid=2535458195960794
2023-08-09 17:54:55,主世界,zzyictrl,-95,90,621,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-09 17:55:05,主世界,zzyictrl,-151,65,741,打开容器,minecraft:chest,-151,63,743,
2023-08-09 17:55:05,主世界,zzyictrl,-151,65,741,方块接受玩家互动,minecraft:chest,-151,63,743,
2023-08-09 17:55:11,主世界,zzyictrl,-151,65,741,关闭容器,minecraft:chest,-151,63,743,
2023-08-09 17:55:45,主世界,zzyictrl,-90,69,733,放置方块,minecraft:air,-90,66,731,
2023-08-09 17:55:48,主世界,zzyictrl,-87,67,727,放置方块,minecraft:air,-84,63,726,
2023-08-09 17:55:49,主世界,zzyictrl,-87,67,727,放置方块,minecraft:air,-85,63,729,
2023-08-09 17:55:57,主世界,zzyictrl,-73,69,747,放置方块,minecraft:air,-72,68,746,
2023-08-09 17:55:58,主世界,zzyictrl,-70,70,747,放置方块,minecraft:air,-67,68,747,
2023-08-09 17:55:59,主世界,zzyictrl,-64,70,747,放置方块,minecraft:air,-62,68,747,
2023-08-09 17:56:00,主世界,zzyictrl,-59,70,747,放置方块,minecraft:air,-58,68,746,
2023-08-09 17:56:01,主世界,zzyictrl,-54,70,746,放置方块,minecraft:air,-52,67,744,
2023-08-09 17:56:02,主世界,zzyictrl,-50,69,743,放置方块,minecraft:air,-48,66,740,
2023-08-09 17:56:02,主世界,zzyictrl,-48,68,740,放置方块,minecraft:air,-48,66,738,
2023-08-09 17:56:03,主世界,zzyictrl,-48,67,735,放置方块,minecraft:air,-48,65,733,
2023-08-09 17:56:04,主世界,zzyictrl,-50,67,731,放置方块,minecraft:air,-51,65,729,
2023-08-09 17:56:05,主世界,zzyictrl,-53,67,727,放置方块,minecraft:air,-54,65,726,
2023-08-09 17:56:06,主世界,zzyictrl,-55,69,722,放置方块,minecraft:air,-57,67,719,
2023-08-09 17:56:07,主世界,zzyictrl,-58,70,717,放置方块,minecraft:air,-60,68,715,
2023-08-09 17:56:08,主世界,zzyictrl,-63,70,713,放置方块,minecraft:air,-65,68,712,
2023-08-09 17:56:10,主世界,zzyictrl,-67,70,709,放置方块,minecraft:air,-66,66,706,
2023-08-09 17:56:11,主世界,zzyictrl,-65,68,706,放置方块,minecraft:air,-63,65,704,
2023-08-09 17:56:15,主世界,zzyictrl,-73,69,710,放置方块,minecraft:air,-75,67,710,
2023-08-09 17:56:16,主世界,zzyictrl,-77,68,712,放置方块,minecraft:air,-78,66,711,
2023-08-09 17:56:18,主世界,zzyictrl,-82,68,714,放置方块,minecraft:air,-84,66,715,
2023-08-09 17:56:19,主世界,zzyictrl,-85,68,717,放置方块,minecraft:air,-86,66,718,
2023-08-09 17:56:20,主世界,zzyictrl,-86,68,721,放置方块,minecraft:air,-89,67,722,
2023-08-09 17:56:22,主世界,zzyictrl,-93,70,716,使用物品,Bread,,,,类型：minecraft:bread
2023-08-09 17:56:22,主世界,zzyictrl,-93,70,716,进食,Bread,,,,
2023-08-09 17:56:24,主世界,zzyictrl,-93,70,715,使用物品,Bread,,,,类型：minecraft:bread
2023-08-09 17:56:24,主世界,zzyictrl,-93,70,715,进食,Bread,,,,
2023-08-09 17:56:24,主世界,zzyictrl,-94,70,715,使用物品,Bread,,,,类型：minecraft:bread
2023-08-09 17:56:24,主世界,zzyictrl,-94,70,715,进食,Bread,,,,
2023-08-09 17:56:26,主世界,zzyictrl,-93,70,715,使用物品,Bread,,,,类型：minecraft:bread
2023-08-09 17:56:26,主世界,zzyictrl,-93,70,715,进食,Bread,,,,
2023-08-09 17:56:26,主世界,zzyictrl,-93,70,715,使用物品,Bread,,,,类型：minecraft:bread
2023-08-09 17:56:29,主世界,zzyictrl,-88,68,722,放置方块,minecraft:air,-84,63,722,
2023-08-09 17:56:32,主世界,zzyictrl,-87,68,721,放置方块,minecraft:air,-84,66,719,
2023-08-09 17:56:34,主世界,zzyictrl,-87,68,721,放置方块,minecraft:air,-83,67,719,
2023-08-09 17:56:46,主世界,zzyictrl,-57,72,690,放置方块,minecraft:air,-55,69,686,
2023-08-09 17:56:46,主世界,zzyictrl,-54,71,688,放置方块,minecraft:air,-52,69,689,
2023-08-09 17:56:47,主世界,zzyictrl,-50,71,690,放置方块,minecraft:air,-47,69,691,
2023-08-09 17:56:48,主世界,zzyictrl,-44,72,695,放置方块,minecraft:air,-43,70,697,
